headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInfo.recordContentSource.1|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.subject.2geographic|metadata.mods.subject.3.cartographicscoordinates|metadata.mods.subject.3.geographic#text|metadata.mods.subject.3.geographic@authority|metadata.mods.subject.3.geographic@valueURI|metadata.mods.subject.3geographic|metadata.mods.subject.4.cartographicscoordinates|metadata.mods.subject.4geographic|metadata.mods.subject.5.cartographicscoordinates|metadata.mods.subject.5.geographic#text|metadata.mods.subject.5.geographic@authority|metadata.mods.subject.5.geographic@valueURI|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2019-04-24T02:01:15Z|smhc_10062|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0063|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10062|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10062/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/15/1931|1931-02-15|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0063|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.52064, -83.86601|    |    |    |Gregory Bald (Tenn.)|35.51592, -83.88268|    |    |    |Parson Bald (Tenn.)|    |    |    |    |    |    |    |    |    |View of Gregory Bald from Parson Bald. Feb 15-1931 (image number 671)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_16419|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2008|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16419|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16419/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2008|2008|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2008|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2008 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2008: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10049|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0050|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10049|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10049/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph. Unable to read image number on photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |12/15/1929|1929-12-15|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0050|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bird Reserve Installation of Officers Dec 15-1929|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10061|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0062|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10061|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10061/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/15/1931|1931-02-15|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0062|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.52064, -83.86601|    |    |    |Gregory Bald (Tenn.)|35.5687, -83.70628|    |    |    |Thunderhead Mountain (Tenn.)|    |    |    |    |    |    |    |    |    |View from Gregory Bald of the State Line looking toward Thunderhead Feb 15-1931 (image number 670)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_11926|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1952|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A11926|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A11926/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1952|1952|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1952|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1952 Handbook of the Smoky Mountains Hiking Club|alternative|1952 Handbook: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_13765|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|History 1924-1974|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13765|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13765/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1974|1974|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_History 1924-1974|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |The Golden Years of the Smoky Mountains Hiking Club 1924-1974|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10070|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0071|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10070|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10070/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |3/22/1931|1931-03-22|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0071|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.56893, -83.68212|    |    |    |Mineral Gap (Tenn.)|35.5687, -83.70628|    |    |    |Thunderhead Mountain (Tenn.)|    |    |    |    |    |    |    |    |    |Along state line between Mineral Gap & Thunderhead March 22-1931 (image number 695)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_11354|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1944|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A11354|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A11354/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1944|1944|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1944|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Twentieth Anniversary Handbook 1924-1944: Smoky Mountains Hiking Club|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10041|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0042|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10041|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10041/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |8/31-9/1-2/1929|1929-08-31|edtf|yes|start|1929-09-02|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0042|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.705, -83.2575|    |    |    |Guyot, Mount (Tenn.)|35.7085, -83.30003|    |    |    |Ramsey Cascades (Tenn.)|    |    |    |    |    |    |    |    |    |Falls on way to Guyot Aug 31 - Sept 1-2-1929 (image number 340)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10088|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0089|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10088|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10088/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |3/3-4/1928|1928-03-03|edtf|yes|start|1928-03-04|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0089|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.65426, -83.43683|LeConte, Mount (Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh86006260|    |35.66259, -83.45099|    |    |    |Rocky Spur (Tenn.)|    |    |    |    |    |    |    |    |    |On Le Conte on way to Rock Spur. Mt. LeConte snow. March 3-4-1928|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Albert ""Dutch"" Roth second from right in foreground"|still image
2019-04-24T02:01:15Z|smhc_10058|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0059|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10058|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10058/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/15/1931|1931-02-15|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0059|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.52064, -83.86601|    |    |    |Gregory Bald (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |View of State Line from Gregory Bald Feb 15-1931 (image number 667)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_12347|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1957|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A12347|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A12347/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1957|1957|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1957|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1957 Handbook of the Smoky Mountains Hiking Club|alternative|1957 Handbook: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10003|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0004|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10003|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10003/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title created from image details.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |1928-1931|1928|edtf|yes|start|1931|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0004|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Barn with Peak in the Distance (image number 616)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
